0.083,5.0,11,0.5,35,3000,1,184030.58616304176
0.083,5.0,11,0.5,35,3000,2,220217.62222546726
0.083,5.0,11,0.5,35,3000,3,258332.77749431593
0.083,5.0,11,0.5,35,3000,4,298764.13466870756
0.083,5.0,11,0.5,35,3300,-4,26696.942920111454
0.083,5.0,11,0.5,35,3300,-3,53010.51040485174
0.083,5.0,11,0.5,35,3300,-2,79094.90146896362
0.083,5.0,11,0.5,35,3300,-1,105143.33235385861
0.083,5.0,11,0.5,35,3300,0,131426.2161349489
0.083,5.0,11,0.5,35,3300,1,158311.69862619822
0.083,5.0,11,0.5,35,3300,2,186131.9711785735
0.083,5.0,11,0.5,35,3300,3,215213.43152327236
0.083,5.0,11,0.5,35,3300,4,245861.2279042761
0.083,5.0,11,0.5,40,1500,-4,99487.49626400079
0.083,5.0,11,0.5,40,1500,-3,200770.8329685265
0.083,5.0,11,0.5,40,1500,-2,303869.5881956412
0.083,5.0,11,0.5,40,1500,-1,408616.57371952804
0.083,5.0,11,0.5,40,1500,0,514775.56160145963
0.083,5.0,11,0.5,40,1500,1,622161.7244305788
0.083,5.0,11,0.5,40,1500,2,730650.9214014846
0.083,5.0,11,0.5,40,1500,3,840116.8072769733
0.083,5.0,11,0.5,40,1500,4,950402.1334762686
0.083,5.0,11,0.5,40,1800,-4,77073.75317882163
0.083,5.0,11,0.5,40,1800,-3,157397.72092772523
0.083,5.0,11,0.5,40,1800,-2,240795.17292857583
0.083,5.0,11,0.5,40,1800,-1,327455.81314126996
0.083,5.0,11,0.5,40,1800,0,417561.69362094847
0.083,5.0,11,0.5,40,1800,1,510544.51432583184
0.083,5.0,11,0.5,40,1800,2,605814.2040699216
0.083,5.0,11,0.5,40,1800,3,703053.1659822162
0.083,5.0,11,0.5,40,1800,4,802201.8048446412
0.083,5.0,11,0.5,40,2100,-4,55268.557351109
0.083,5.0,11,0.5,40,2100,-3,113652.23303241945
0.083,5.0,11,0.5,40,2100,-2,175365.3298220466
0.083,5.0,11,0.5,40,2100,-1,240296.28218972325
0.083,5.0,11,0.5,40,2100,0,308220.02486730646
0.083,5.0,11,0.5,40,2100,1,379243.8643182487
0.083,5.0,11,0.5,40,2100,2,453659.40462037903
0.083,5.0,11,0.5,40,2100,3,531613.3487307648
0.083,5.0,11,0.5,40,2100,4,612881.4714070001
0.083,5.0,11,0.5,40,2400,-4,38641.67697679408
0.083,5.0,11,0.5,40,2400,-3,79262.73521625658
0.083,5.0,11,0.5,40,2400,-2,122213.05072516335
0.083,5.0,11,0.5,40,2400,-1,167786.31882747263
0.083,5.0,11,0.5,40,2400,0,216003.04607217672
0.083,5.0,11,0.5,40,2400,1,266922.6591436299
0.083,5.0,11,0.5,40,2400,2,320752.13843835157
0.083,5.0,11,0.5,40,2400,3,377691.0798587196
0.083,5.0,11,0.5,40,2400,4,437961.0143937895
0.083,5.0,11,0.5,40,2700,-4,28349.508634606762
0.083,5.0,11,0.5,40,2700,-3,57838.95015079195
0.083,5.0,11,0.5,40,2700,-2,88769.92960242354
0.083,5.0,11,0.5,40,2700,-1,121433.59378363492
0.083,5.0,11,0.5,40,2700,0,155917.37734181833
0.083,5.0,11,0.5,40,2700,1,192233.8962467642
0.083,5.0,11,0.5,40,2700,2,230460.2731039709
0.083,5.0,11,0.5,40,2700,3,270780.5025520245
0.083,5.0,11,0.5,40,2700,4,313548.76260091737
0.083,5.0,11,0.5,40,3000,-4,25695.14154937325
0.083,5.0,11,0.5,40,3000,-3,51269.07706709631
0.083,5.0,11,0.5,40,3000,-2,76889.54412009854
0.083,5.0,11,0.5,40,3000,-1,102705.76716261852
0.083,5.0,11,0.5,40,3000,0,128924.94614898524
0.083,5.0,11,0.5,40,3000,1,155835.1122540791
0.083,5.0,11,0.5,40,3000,2,183765.91948487938
0.083,5.0,11,0.5,40,3000,3,213009.74453370465
0.083,5.0,11,0.5,40,3000,4,243880.4155194855
0.083,5.0,11,0.5,40,3300,-4,28821.825143946233
0.083,5.0,11,0.5,40,3300,-3,56440.17287852823
0.083,5.0,11,0.5,40,3300,-2,83024.07806106051
0.083,5.0,11,0.5,40,3300,-1,108759.9121951235
0.083,5.0,11,0.5,40,3300,0,133850.1562716387
0.083,5.0,11,0.5,40,3300,1,158537.4854993303
0.083,5.0,11,0.5,40,3300,2,183091.17588013515
0.083,5.0,11,0.5,40,3300,3,207712.7196877104
0.083,5.0,11,0.5,40,3300,4,232557.16037085967
0.083,5.0,11,0.5,50,1500,-4,86855.54544350726
0.083,5.0,11,0.5,50,1500,-3,176750.75227214064
0.083,5.0,11,0.5,50,1500,-2,269804.72994659503
0.083,5.0,11,0.5,50,1500,-1,365547.1754440941
0.083,5.0,11,0.5,50,1500,0,463423.864755705
0.083,5.0,11,0.5,50,1500,1,563131.3039036468
0.083,5.0,11,0.5,50,1500,2,664543.5999733851
0.083,5.0,11,0.5,50,1500,3,767724.3615472384
0.083,5.0,11,0.5,50,1500,4,872547.7135863083
0.083,5.0,11,0.5,50,1800,-4,60208.26435980395
0.083,5.0,11,0.5,50,1800,-3,123516.37843978261
0.083,5.0,11,0.5,50,1800,-2,190032.8330995747
0.083,5.0,11,0.5,50,1800,-1,259567.98355467833
0.083,5.0,11,0.5,50,1800,0,332002.4643559971
0.083,5.0,11,0.5,50,1800,1,407471.13778478623
0.083,5.0,11,0.5,50,1800,2,486214.72950357414
0.083,5.0,11,0.5,50,1800,3,568198.0646540688
0.083,5.0,11,0.5,50,1800,4,653269.1763845473
0.083,5.0,11,0.5,50,2100,-4,39987.31746098076
0.083,5.0,11,0.5,50,2100,-3,82002.33408553086
0.083,5.0,11,0.5,50,2100,-2,126162.08640479771
0.083,5.0,11,0.5,50,2100,-1,172723.84970566654
0.083,5.0,11,0.5,50,2100,0,221968.59888097117
0.083,5.0,11,0.5,50,2100,1,273942.28681834595
0.083,5.0,11,0.5,50,2100,2,328675.5183325952
0.083,5.0,11,0.5,50,2100,3,386322.78212275275
0.083,5.0,11,0.5,50,2100,4,447041.7524152243
0.083,5.0,11,0.5,50,2400,-4,27659.009200207045
0.083,5.0,11,0.5,50,2400,-3,56162.86468125555
0.083,5.0,11,0.5,50,2400,-2,85755.7087741413
0.083,5.0,11,0.5,50,2400,-1,116710.90328716904
0.083,5.0,11,0.5,50,2400,0,149280.71979151297
0.083,5.0,11,0.5,50,2400,1,183746.52048937455
0.083,5.0,11,0.5,50,2400,2,220274.73913768883
0.083,5.0,11,0.5,50,2400,3,258873.6936472718
0.083,5.0,11,0.5,50,2400,4,299553.89313781983
0.083,5.0,11,0.5,50,2700,-4,24898.335754600612
0.083,5.0,11,0.5,50,2700,-3,49512.786767495774
0.083,5.0,11,0.5,50,2700,-2,74018.34865164258
0.083,5.0,11,0.5,50,2700,-1,98617.36232354856
0.083,5.0,11,0.5,50,2700,0,123548.08619348101
0.083,5.0,11,0.5,50,2700,1,149016.74965898186
0.083,5.0,11,0.5,50,2700,2,175165.14833788748
0.083,5.0,11,0.5,50,2700,3,202136.7895392233
0.083,5.0,11,0.5,50,2700,4,230135.72299190162
0.083,5.0,11,0.5,50,3000,-4,28294.666611850887
0.083,5.0,11,0.5,50,3000,-3,55531.17064295732
0.083,5.0,11,0.5,50,3000,-2,81821.11078813461
0.083,5.0,11,0.5,50,3000,-1,107282.66115486674
0.083,5.0,11,0.5,50,3000,0,132037.03603962043
0.083,5.0,11,0.5,50,3000,1,156217.47218180427
0.083,5.0,11,0.5,50,3000,2,179968.6793521944
0.083,5.0,11,0.5,50,3000,3,203444.7295218152
0.083,5.0,11,0.5,50,3000,4,226814.79722849926
0.083,5.0,11,0.5,50,3300,-4,35090.71017216197
0.083,5.0,11,0.5,50,3300,-3,68595.44585622812
0.083,5.0,11,0.5,50,3300,-2,100593.85095240496
0.083,5.0,11,0.5,50,3300,-1,131174.42934609306
0.083,5.0,11,0.5,50,3300,0,160436.5879892729
0.083,5.0,11,0.5,50,3300,1,188481.7604620256
0.083,5.0,11,0.5,50,3300,2,215414.92183230916
0.083,5.0,11,0.5,50,3300,3,241336.73036063166
0.083,5.0,11,0.5,50,3300,4,266363.6391601083
0.083,5.0,11,0.5,60,1500,-4,74749.42790747086
0.083,5.0,11,0.5,60,1500,-3,152243.23591355822
0.083,5.0,11,0.5,60,1500,-2,232672.0581218242
0.083,5.0,11,0.5,60,1500,-1,316172.5831034173
0.083,5.0,11,0.5,60,1500,0,402638.349572606
0.083,5.0,11,0.5,60,1500,1,491955.025804239
0.083,5.0,11,0.5,60,1500,2,584237.8008975993
0.083,5.0,11,0.5,60,1500,3,679425.4400675968
0.083,5.0,11,0.5,60,1500,4,777119.4980002027
0.083,5.0,11,0.5,60,1800,-4,47684.735055079516
0.083,5.0,11,0.5,60,1800,-3,97706.13628492692
0.083,5.0,11,0.5,60,1800,-2,150314.49050109586
0.083,5.0,11,0.5,60,1800,-1,205606.25328635826
0.083,5.0,11,0.5,60,1800,0,263591.285816676
0.083,5.0,11,0.5,60,1800,1,324373.47527423763
0.083,5.0,11,0.5,60,1800,2,388073.85592372005
0.083,5.0,11,0.5,60,1800,3,454839.7902704335
0.083,5.0,11,0.5,60,1800,4,524730.8746864819
0.083,5.0,11,0.5,60,2100,-4,30735.97483849402
0.083,5.0,11,0.5,60,2100,-3,62702.47767658684
0.083,5.0,11,0.5,60,2100,-2,96127.40207310868
0.083,5.0,11,0.5,60,2100,-1,131258.7189263134
0.083,5.0,11,0.5,60,2100,0,168332.6370071187
0.083,5.0,11,0.5,60,2100,1,207569.69871997897
0.083,5.0,11,0.5,60,2100,2,249054.69849968737
0.083,5.0,11,0.5,60,2100,3,292757.41548364033
0.083,5.0,11,0.5,60,2100,4,338700.4761992676
0.083,5.0,11,0.5,60,2400,-4,24723.838164836867
0.083,5.0,11,0.5,60,2400,-3,49478.79225696843
0.083,5.0,11,0.5,60,2400,-2,74413.66185539386
0.083,5.0,11,0.5,60,2400,-1,99684.0301139684
0.083,5.0,11,0.5,60,2400,0,125464.50535028477
0.083,5.0,11,0.5,60,2400,1,151959.1171905356
0.083,5.0,11,0.5,60,2400,2,179365.47637583292
0.083,5.0,11,0.5,60,2400,3,207814.33991833482
0.083,5.0,11,0.5,60,2400,4,237422.40410617858
0.083,5.0,11,0.5,60,2700,-4,26202.898189647458
0.083,5.0,11,0.5,60,2700,-3,51694.11206530545
0.083,5.0,11,0.5,60,2700,-2,76567.75078112037
0.083,5.0,11,0.5,60,2700,-1,100916.82682736675
0.083,5.0,11,0.5,60,2700,0,124844.86581932953
0.083,5.0,11,0.5,60,2700,1,148465.7012556675
0.083,5.0,11,0.5,60,2700,2,171891.45442495417
0.083,5.0,11,0.5,60,2700,3,195239.6449582283
0.083,5.0,11,0.5,60,2700,4,218639.24301285754
0.083,5.0,11,0.5,60,3000,-4,31624.580070477445
0.083,5.0,11,0.5,60,3000,-3,62030.086433727345
0.083,5.0,11,0.5,60,3000,-2,91280.45985482409
0.083,5.0,11,0.5,60,3000,-1,119452.4082223979
0.083,5.0,11,0.5,60,3000,0,146624.53446738914
0.083,5.0,11,0.5,60,3000,1,172879.5218006141
0.083,5.0,11,0.5,60,3000,2,198297.29771607154
0.083,5.0,11,0.5,60,3000,3,222968.6519595187
0.083,5.0,11,0.5,60,3000,4,246987.96244071753
0.083,5.0,11,0.5,60,3300,-4,39168.44536735669
0.083,5.0,11,0.5,60,3300,-3,76799.65089877335
0.083,5.0,11,0.5,60,3300,-2,112944.98339295507
0.083,5.0,11,0.5,60,3300,-1,147657.5975884137
0.083,5.0,11,0.5,60,3300,0,180981.3138034574
0.083,5.0,11,0.5,60,3300,1,212971.08882225375
0.083,5.0,11,0.5,60,3300,2,243686.41412820815
0.083,5.0,11,0.5,60,3300,3,273195.8371339162
0.083,5.0,11,0.5,60,3300,4,301567.14418496797
0.083,5.0,11,0.8,10,1500,-4,36732.671102359534
0.083,5.0,11,0.8,10,1500,-3,72860.10113556699
0.083,5.0,11,0.8,10,1500,-2,108472.3095329119
0.083,5.0,11,0.8,10,1500,-1,143673.25434252596
0.083,5.0,11,0.8,10,1500,0,178557.11229182055
0.083,5.0,11,0.8,10,1500,1,213218.22647437052
0.083,5.0,11,0.8,10,1500,2,247737.33396631593
0.083,5.0,11,0.8,10,1500,3,282169.8617695194
0.083,5.0,11,0.8,10,1500,4,316568.67459327966
0.083,5.0,11,0.8,10,1800,-4,37355.246316086246
0.083,5.0,11,0.8,10,1800,-3,73970.7153052954
0.083,5.0,11,0.8,10,1800,-2,109854.13424736664
0.083,5.0,11,0.8,10,1800,-1,145069.0883863413
0.083,5.0,11,0.8,10,1800,0,179711.39881689663
0.083,5.0,11,0.8,10,1800,1,213903.75033600247
0.083,5.0,11,0.8,10,1800,2,247761.87815136986
0.083,5.0,11,0.8,10,1800,3,281385.445871484
0.083,5.0,11,0.8,10,1800,4,314885.42470214335
0.083,5.0,11,0.8,10,2100,-4,37837.65758078595
0.083,5.0,11,0.8,10,2100,-3,74939.9431065107
0.083,5.0,11,0.8,10,2100,-2,111271.37084206604
0.083,5.0,11,0.8,10,2100,-1,146821.126962423
0.083,5.0,11,0.8,10,2100,0,181603.76532680474
0.083,5.0,11,0.8,10,2100,1,215694.45050209403
0.083,5.0,11,0.8,10,2100,2,249210.87215805554
0.083,5.0,11,0.8,10,2100,3,282278.59806804516
0.083,5.0,11,0.8,10,2100,4,315022.9893962356
0.083,5.0,11,0.8,10,2400,-4,38204.468763087134
0.083,5.0,11,0.8,10,2400,-3,75712.59776505083
0.083,5.0,11,0.8,10,2400,-2,112467.68684540348
0.083,5.0,11,0.8,10,2400,-1,148423.4843400168
0.083,5.0,11,0.8,10,2400,0,183557.38971820936
0.083,5.0,11,0.8,10,2400,1,217869.85482138064
0.083,5.0,11,0.8,10,2400,2,251406.98074521995
0.083,5.0,11,0.8,10,2400,3,284256.76953914127
