velocity,density
7030.081228913351,-14.511550311227646
7035.804032804835,-14.514920608162155
7041.517970882074,-14.518291738549147
7047.223092552443,-14.521663700264815
7052.919446870847,-14.525036491070503
7058.607082536979,-14.528410108886947
7064.2860479022565,-14.53178455195597
7069.956390976316,-14.535159818708763
7075.618159432804,-14.538535907815469
7081.271400615848,-14.54191281832488
7086.9161615480925,-14.545290549539379
7092.552488938662,-14.548669101097332
7098.180429189052,-14.552048472916544
7103.800028400603,-14.555428665183106
7109.411332382134,-14.558809678358559
7115.014386655993,-14.562191512989004
7120.609236460268,-14.56557417005497
7126.195926759963,-14.568957650724803
7131.774502251014,-14.572341956249678
7137.34500736529,-14.57572708802622
7142.907486271027,-14.57911304762325
7148.461982882499,-14.582499837014806
7154.008540864245,-14.585887458172902
7159.547203634454,-14.589275913080666
7165.078014365461,-14.592665203459834
7170.6010159764855,-14.59605533063448
7176.11625113932,-14.599446301195304
7181.6237623691395,-14.602838120754342
7187.123592002793,-14.60623078823846
7192.61578208461,-14.609624305838949
7198.100374415248,-14.613018678568709
7203.577410608654,-14.61641391098141
7209.04693209001,-14.619810007416165
7214.5089800886835,-14.623206972337094
7219.963595642664,-14.626604810639423
7225.410819605872,-14.630003527618353
7230.850692655491,-14.633403128520683
7236.283255294269,-14.636803618994447
7241.708547855525,-14.640205004919542
7247.126610509814,-14.643607292584168
7252.537483270514,-14.647010488255852
7257.941205998041,-14.65041459855591
7263.337818401777,-14.653819630545934
7268.72736005181,-14.657225591476209
7274.109870381225,-14.660632488728615
7279.485388689128,-14.664040329895977
7284.853954144416,-14.667449122808172
7290.215605790245,-14.670858875550685
7295.5703825499695,-14.674269596556437
7300.91832322892,-14.677681293859262
7306.259466511009,-14.681093974720733
7311.593850947321,-14.68450764892478
7316.9215150088685,-14.687922331311048
7322.242497157287,-14.691338029107799
7327.556835723155,-14.694754746601323
7332.864568855533,-14.698172494900534
7338.165734625016,-14.70159128430861
7343.460371026559,-14.705011124840974
7348.748515972135,-14.708432026420649
7354.030207288816,-14.71185399916381
7359.305482720976,-14.715277053299863
7364.574379934428,-14.718701199144446
7369.836936515567,-14.722126446985053
7375.093189974584,-14.725552807403409
7380.343177748256,-14.728980291228535
7385.586937205307,-14.732408909458098
7390.8245056485885,-14.73583867303915
7396.0559203164075,-14.73926959308844
7401.281218384679,-14.742701681187164
7406.500436975084,-14.746134948870596
7411.713613154713,-14.749569408059973
7416.9207839428,-14.753005070590548
7422.121986309734,-14.75644194848894
7427.3172571806235,-14.759880054479714
7432.506633446669,-14.76331940086598
7437.690151958348,-14.766760000217696
7442.8678495326485,-14.770201865373817
7448.039762954771,-14.773645009340061
7453.20592898406,-14.777089445023426
7458.36638435011,-14.780535185455589
7463.521165758335,-14.783982243791552
7468.6703098898615,-14.787430633144792
7473.813853403124,-14.790880366763712
7478.951832936213,-14.794331457678458
7484.084285104242,-14.797783918840869
7489.211246497212,-14.80123776340397
7494.332753682424,-14.804693003272261
7499.448843186214,-14.808149650865156
7504.559551515509,-14.811607723488658
7509.664915228033,-14.8150672381471
7514.764970924543,-14.818528203834116
7519.859755127067,-14.821990629806965
7524.949304277369,-14.825454530129353
7530.033654810313,-14.828919918744107
7535.112843161951,-14.832386808681509
7540.18690575902,-14.83585521258858
7545.255879010352,-14.839325143296467
7550.319799311247,-14.842796613470124
7555.378703041041,-14.84626963555558
7560.432626564015,-14.849744222057593
7565.481606227928,-14.853220385092023
7570.525678361526,-14.85669813655385
7575.564879271528,-14.860177488327833
7580.599245245252,-14.863658451824973
7585.62881254546,-14.867141038465148
7590.653617408925,-14.870625259512469
7595.673696050156,-14.874111125835451
7600.689084654166,-14.877598647719099
7605.69981937185,-14.881087835357658
7610.705936319515,-14.884578698702555
7615.707471577266,-14.888071247113853
7620.704461183976,-14.89156548937694
7625.696941128344,-14.895061433979881
7630.684947348921,-14.898559088814093
7635.668515726163,-14.902058461228163
7640.647682079474,-14.905559558221848
7645.622482162189,-14.909062386195814
7650.592951656679,-14.912566950899324
7655.559126167237,-14.916073257642942
7660.521041218823,-14.919581311008827
7665.478732244741,-14.923091114979096
7670.432234586913,-14.926602673097848
7675.381583485021,-14.930115986900343
7680.326814053574,-14.933631057479614
7685.267961287881,-14.937147889647926
7690.205060128711,-14.94066649049195
7695.138145482698,-14.944186858627084
7700.067252107776,-14.94770898710182
7704.992414537882,-14.951232874860038
7709.913667155329,-14.954758521776942
7714.8310442241755,-14.958285925555902
7719.74457986785,-14.961815082944042
7724.654308058549,-14.965345989872201
7729.560262604916,-14.968878640875985
7734.462477142076,-14.972413029931625
7739.360985123785,-14.97594914958638
7744.255819810284,-14.979486991392625
7749.1470142585795,-14.983026545876752
7754.034601311019,-14.986567802066752
7758.918613586212,-14.990110747923504
7763.79908346298,-14.993655369874544
7768.67604306776,-14.997201652884552
7773.549524258474,-15.000749580449734
7778.419558611209,-15.00429913469527
7783.286177406739,-15.007850296218331
7788.14941161306,-15.011403044136891
7793.009291873884,-15.014957356090342
7797.8658484929465,-15.018513208060758
7802.719111416813,-15.022070574252922
7807.56911022037,-15.025629427391488
7812.41587408796,-15.029189738978642
7817.2594318051215,-15.032751478448011
7822.099811737705,-15.036314613468715
7826.937041815042,-15.039879110673855
7831.771149522358,-15.043444935163132
7836.602161885408,-15.0470120505095
7841.4301054572325,-15.050580418987424
7846.255006309459,-15.05415000186883
7851.076890023647,-15.057720758513312
7855.895781676907,-15.061292647061313
7860.711705829581,-15.06486562475506
7865.524686524031,-15.068439647579934
7870.334747266731,-15.072014670578055
7875.14191102989,-15.075590647597693
7879.9462002396685,-15.079167531994964
