# E(B-V)i = 0.0
# E(B-V)g = 0.194994761858
# Rvi= 3.1
# Rvg= 3.1
# mu= 18.55
# maxref (exp) = 46849.8
# type= IIP
# ph    lgLt    err
	   321.49 	        40.509 	 0.022 	
	   321.82 	        40.498 	 0.022 	
	    322.6 	        40.505 	 0.022 	
	   323.58 	        40.496 	 0.022 	
	    324.6 	        40.492 	 0.022 	
	   325.59 	        40.487 	 0.022 	
	   326.49 	        40.484 	 0.022 	
	   327.52 	        40.479 	 0.022 	
	   328.57 	        40.477 	 0.022 	
	   328.81 	        40.467 	 0.022 	
	    330.8 	        40.459 	 0.022 	
	   332.64 	        40.457 	 0.022 	
	   333.65 	        40.458 	 0.022 	
	   335.66 	        40.447 	 0.022 	
	   336.66 	        40.443 	 0.022 	
	   337.52 	         40.44 	 0.022 	
	   337.79 	        40.431 	 0.022 	
	   338.51 	        40.434 	 0.022 	
	   339.51 	         40.43 	 0.022 	
	   339.82 	        40.423 	 0.022 	
	   341.49 	        40.425 	 0.022 	
	   342.57 	        40.421 	 0.022 	
	   343.52 	        40.417 	 0.022 	
	   344.48 	        40.412 	 0.022 	
	   344.83 	        40.404 	 0.022 	
	    345.5 	        40.409 	 0.022 	
	   345.84 	        40.398 	 0.022 	
	   346.49 	        40.402 	 0.022 	
	   348.64 	        40.394 	 0.022 	
	    348.8 	        40.385 	 0.022 	
	   351.65 	        40.381 	 0.022 	
	   352.64 	         40.38 	 0.022 	
	   353.63 	        40.376 	 0.022 	
	   354.56 	        40.371 	 0.022 	
	   355.61 	        40.358 	 0.022 	
	   355.79 	        40.355 	 0.022 	
	   359.59 	        40.352 	 0.022 	
	   361.82 	        40.333 	 0.022 	
	   362.46 	        40.338 	 0.022 	
	   363.46 	        40.335 	 0.022 	
	   364.46 	        40.329 	 0.022 	
	    365.5 	        40.324 	 0.022 	
	    367.5 	        40.318 	 0.022 	
	   368.76 	        40.306 	 0.022 	
	   369.52 	         40.31 	 0.022 	
	   370.51 	        40.304 	 0.022 	
	   371.74 	        40.293 	 0.022 	
	    373.5 	        40.288 	 0.022 	
	    374.5 	        40.286 	 0.022 	
	   377.77 	        40.265 	 0.022 	
	   380.47 	        40.256 	 0.022 	
	   381.74 	        40.248 	 0.022 	
	   383.48 	        40.247 	 0.022 	
	   385.47 	        40.241 	 0.022 	
	   386.44 	        40.237 	 0.022 	
	   386.73 	        40.229 	 0.022 	
	   387.44 	        40.235 	 0.022 	
	   389.45 	        40.223 	 0.022 	
	   390.45 	         40.22 	 0.022 	
	   390.76 	        40.208 	 0.022 	
	   391.45 	        40.215 	 0.022 	
	   392.45 	        40.211 	 0.022 	
	   393.45 	        40.207 	 0.022 	
	    393.8 	        40.198 	 0.022 	
	   394.45 	        40.202 	 0.022 	
	   395.75 	        40.189 	 0.022 	
	   396.44 	        40.193 	 0.022 	
	   397.44 	        40.189 	 0.022 	
	   398.44 	        40.183 	 0.022 	
	   399.71 	        40.174 	 0.022 	
	   400.44 	        40.174 	 0.022 	
	   401.44 	         40.17 	 0.022 	
	   401.73 	        40.165 	 0.022 	
	   401.73 	        40.165 	 0.022 	
	   402.43 	        40.168 	 0.022 	
	   403.44 	        40.164 	 0.022 	
	   408.75 	        40.134 	 0.022 	
	   409.45 	        40.138 	 0.022 	
	   410.43 	        40.132 	 0.022 	
	   411.56 	        40.128 	 0.022 	
	   412.43 	        40.124 	 0.022 	
	   413.43 	        40.118 	 0.022 	
	   414.43 	        40.099 	 0.022 	
	   415.46 	        40.111 	 0.022 	
	    415.7 	        40.101 	 0.022 	
	   416.48 	        40.108 	 0.022 	
	   417.43 	          40.1 	 0.022 	
	   418.42 	        40.095 	 0.022 	
	   418.72 	         40.09 	 0.022 	
	   420.42 	        40.085 	 0.022 	
	   421.74 	        40.075 	 0.022 	
	   424.43 	         40.07 	 0.022 	
	   425.43 	        40.063 	 0.022 	
	   426.71 	        40.052 	 0.022 	
	   428.43 	         40.05 	 0.022 	
	   429.53 	        40.049 	 0.022 	
	   430.57 	        40.041 	 0.022 	
	   431.44 	        40.037 	 0.022 	
	   432.43 	         40.03 	 0.022 	
	   433.43 	        40.029 	 0.022 	
	   434.42 	        40.023 	 0.022 	
	   436.41 	        40.015 	 0.022 	
	   436.72 	        40.008 	 0.022 	
	   437.41 	        40.007 	 0.022 	
	   438.41 	        40.008 	 0.022 	
	   439.41 	          40.0 	 0.022 	
	   439.71 	        39.993 	 0.022 	
	   440.41 	        39.994 	 0.022 	
	   441.42 	         39.99 	 0.022 	
	   442.42 	        39.975 	 0.022 	
	   447.42 	        39.964 	 0.022 	
	   448.41 	        39.958 	 0.022 	
	   449.44 	        39.951 	 0.022 	
	   455.69 	        39.919 	 0.021 	
	   461.45 	        39.888 	 0.022 	
	   467.45 	        39.863 	 0.021 	
	   471.87 	        39.835 	 0.021 	
	   472.87 	        39.832 	 0.021 	
	    473.4 	        39.834 	 0.021 	
	   476.72 	        39.814 	 0.021 	
	   476.72 	        39.814 	 0.021 	
	   478.41 	         39.81 	 0.021 	
	   479.42 	        39.805 	 0.021 	
	   480.42 	        39.799 	 0.021 	
	   481.41 	        39.793 	 0.021 	
	   484.43 	        39.779 	 0.021 	
	   486.87 	         39.77 	 0.021 	
	   487.83 	         39.76 	 0.021 	
	   493.86 	        39.725 	 0.021 	
	    494.1 	        39.724 	 0.021 	
	   503.85 	        39.685 	 0.021 	
	   504.85 	        39.658 	 0.021 	
	   505.85 	        39.654 	 0.021 	
	   506.83 	        39.654 	 0.021 	
	   509.83 	        39.638 	 0.021 	
	   512.85 	        39.619 	 0.021 	
	   516.12 	        39.598 	 0.021 	
	   517.12 	        39.591 	 0.021 	
	   517.83 	        39.589 	 0.021 	
	   518.08 	        39.585 	 0.021 	
	   518.82 	        39.583 	 0.021 	
	   522.82 	        39.562 	 0.021 	
	   526.09 	        39.535 	 0.021 	
	   526.82 	        39.532 	 0.021 	
	   530.83 	        39.507 	 0.021 	
	    532.1 	        39.496 	 0.021 	
	   534.83 	         39.48 	 0.021 	
	   538.81 	         39.45 	 0.021 	
