# Time(day),log10(lum)
41.27065617966522,42.50573008615265
41.46744056508189,42.50483193538308
41.66449593429485,42.50393506210685
41.86103099216521,42.503038026542846
42.05787880813744,42.502144169540415
42.25476010790596,42.50126005954858
42.451226121794846,42.500388880749604
42.64822973174855,42.499522595518535
42.84510424795225,42.49865988403002
43.04163343660966,42.49779739863305
43.238356805822626,42.49693960413243
43.435283827813365,42.49608788804797
43.63200240651707,42.49524233735177
43.82881097133188,42.49439511621736
44.02553482665596,42.493545277371275
44.22225227920225,42.49269847635448
44.41912412758188,42.491854973228236
44.61575844008188,42.49101478703458
44.81260033012818,42.49017317119763
45.009138304665214,42.48933344141042
45.20583622248929,42.48849329135929
45.40272431855411,42.487650187731504
45.59955285559114,42.48681223552241
45.79631582549855,42.48598008873477
45.9929866298967,42.48514612590342
46.189900017628176,42.48430582930856
46.38644348290596,42.483462824754156
46.58325224679484,42.48261978214018
46.7800267711004,42.48178741931366
46.97688402920225,42.480951103386516
47.17373635096151,42.48011420228869
47.37035657665596,42.47927806688471
47.567017906517066,42.4784270951534
47.76394698522076,42.47758635540821
47.96066104772078,42.47675109140418
48.15745127110039,42.47591456724392
48.35424704772077,42.475073396390584
48.55095533938744,42.47422617489844
48.74773907549856,42.473390379413594
48.944379418091145,42.47255964289304
49.141058922720774,42.47172542418313
49.337789238693,42.47089220817401
49.53465547480411,42.4700694891446
49.73131921670226,42.46924262281481
49.928066406517075,42.46842145580526
50.12493123174855,42.46761172085189
50.32187228846152,42.46681262070881
50.51859014725781,42.46600808095413
50.715341869480035,42.46522259719069
50.91186943892448,42.4644403141149
51.108675818554104,42.463667040152856
51.305442164618924,42.46291619457099
51.50231485906337,42.46216579363227
51.698878771100404,42.461430997925405
51.89577066924855,42.460715228486244
52.09261797133188,42.46000153538218
52.289330137998554,42.45932830670319
52.4859526298967,42.458652297604104
52.6827199111467,42.458012734475524
52.87958529540596,42.4573822537628
53.07644048522077,42.456781698872355
53.27305434748929,42.45619565661665
53.46985264031337,42.455659445658796
53.66670153267449,42.45512041962695
53.86336094702634,42.454633431957056
54.060145616007816,42.45416507983203
54.25697872248929,42.45372091787378
54.4536928162393,42.45332019313482
54.65044154193374,42.45294004655581
54.847025988693,42.45260465482376
55.04399998406337,42.452290342162314
55.24051633012818,42.45200956791357
55.437376531517074,42.451776110564346
55.63432375026707,42.451565001706
55.830958045405964,42.45138765669878
56.027761712072625,42.451254371265286
56.2244873000356,42.45114922101001
56.421302015313366,42.45105801673278
56.61783990188744,42.451001511511585
56.81461389378559,42.45097636585874
57.011545956285595,42.45097676644756
57.2083044273504,42.45097919749333
57.4049522236467,42.45099770918683
57.60162800026707,42.451030124127854
57.798385007211515,42.45107243759963
57.995393937767076,42.45112061622402
58.19192012642448,42.45115702701935
58.38867502920226,42.45118261321843
58.58572530466522,42.45120026380074
58.78243807086892,42.451207993273925
58.9792144111467,42.451203301395836
59.17578047596152,42.45118352257073
59.37278872827633,42.45113932237905
59.56953564147078,42.451061148291274
59.766104302350406,42.45095936257909
59.96272985790596,42.45083382003441
60.15965104077633,42.45068376989469
60.35635829193374,42.45050830699436
60.55303851647078,42.45030508668711
60.75007723753559,42.45005811332713
60.94665772827633,42.44977389191303
61.14347589262818,42.44945887081651
61.340156404202254,42.44911393531086
61.53698858823004,42.44873727215985
61.73386349563744,42.448329023034084
61.930536276887445,42.447879657744274
62.127129516470774,42.447388461402646
62.32406391809114,42.44686745441357
62.520624625267075,42.44631973559082
62.717603560452254,42.44574286958978
62.91420620628559,42.445140030392906
63.11096539147077,42.44451303742264
63.30786749679485,42.44386287943381
63.50457978614671,42.443185039143515
63.70127796207262,42.44248506076153
63.8980700048967,42.44175911334299
64.0948905037393,42.44102507127296
64.29143113452632,42.44027221609001
64.48841399448004,42.43951144734311
64.68516581392448,42.43874731656474
64.8819275662393,42.43797372055674
65.078693301193,42.437188232846076
65.27528993776707,42.4363884478849
65.47223772133188,42.43557846122449
65.66886586716522,42.43477340058258
65.86571760211892,42.43396364015238
66.06226336600781,42.43314900719338
66.259304426193,42.43232997589391
66.45597604887818,42.43151348564292
66.65278384170225,42.430702099885984
66.84946216461891,42.42988770061183
67.04603663684114,42.429070284606304
67.2430065998041,42.42824144636308
67.4395970673967,42.4274105500033
67.6365356310541,42.42657797356725
67.83326090998929,42.42574759542811
68.03010012179485,42.42493186489556
68.22658516346151,42.424120721892024
68.42342525142449,42.42329022998556
68.6203712548967,42.42244794164342
68.8170921912393,42.421614588388834
69.01363505466522,42.420779973380526
69.21054674448003,42.41994653201905
69.407352457443,42.41912664930564
69.60395123174855,42.41829105028648
69.8009440048967,42.417432777129655
69.99748122133188,42.41659031783389
70.19429902341521,42.41574179567844
70.39119725836892,42.414896396248295
70.58786376299855,42.41407186533675
70.78467536022077,42.41320323625212
70.98128702573004,42.41232410442505
71.17807172480411,42.41147571596653
71.37492711832263,42.41060414930483
71.57172657549854,42.40973383190542
71.76853616346152,42.40887927207254
71.96518919702633,42.40797452110127
72.16204208128559,42.407066975276585
72.35867624563744,42.406195896796
72.55545283707262,42.405292891083675
72.75214708591523,42.40438696103856
72.94905270165596,42.40347864231073
73.14560886022078,42.40253053481589
73.34258228614671,42.40161870921376
73.53922715073004,42.400708187870194
73.73592246091522,42.399736440235394
73.93267632549856,42.39879282050508
74.12938501299855,42.397829146120415
74.32633360674856,42.39689596748286
74.52310572480411,42.3958920239448
74.71985508707263,42.394898555763206
74.91661282086892,42.393906634814
75.1132584412393,42.39292411887337
75.31015162295226,42.391905986023524
75.50694014841523,42.3908421287554
75.70352869934115,42.389843128738946
75.90039624795226,42.38879014449814
76.09696793660966,42.38772762936224
76.29391038452633,42.38662868805747
76.49059104309114,42.385586176451056
76.68736521554486,42.38446436921105
76.8840715662393,42.383342370720754
77.08098994471152,42.38223262151476
77.27763317040596,42.38110909184697
77.47445078498929,42.37992849703624
77.67120349563744,42.37877938638008
77.86788664147078,42.37762091554551
78.06471284748929,42.376390019969556
78.26154427341521,42.375209941298436
78.45819213915597,42.37398514909002
78.6550822537393,42.37274571220566
78.85169858823002,42.37148408659186
79.048551894943,42.37025748168194
79.24520595744299,42.36891225933725
79.44203182318374,42.36769756984092
79.63888427804484,42.366323962722745
79.83551727225782,42.36499575905437
80.03214895165596,42.36370504561951
80.22891083938744,42.362238850146326
80.42564079077633,42.36096338613029
80.62250587063744,42.35945770469818
80.81919219934115,42.3580953456662
81.01613221901707,42.356662870816
81.21269281623928,42.35513812625415
81.40968353267448,42.35376799835648
81.60644970397078,42.352126461880815
81.80311291577632,42.35067304513482
81.99983243198002,42.34908388983614
82.19652395281337,42.34745184302889
82.39324475258188,42.34594952704087
82.59026053035967,42.34417999801949
82.78677881276707,42.342626820513324
82.98354851299855,42.34088397924857
83.18048917735041,42.33914324917879
83.37722669934114,42.33741987364754
83.57405202920226,42.33560895752253
83.77063165073004,42.333725512872434
83.96747737410966,42.33191632335041
84.16415896785966,42.329965014371396
84.36095482086893,42.32795196141364
84.55770742619299,42.326114948288364
84.7545542398504,42.32393194741642
84.95136884980411,42.32214703514988
85.14809336948004,42.320189774764835
85.34484358475781,42.31812666409411
85.54142621323004,42.316156490603504
85.7383896148504,42.31415744520809
85.9350931611467,42.31165854537199
86.13168973059115,42.30958793323575
86.32849834748929,42.30702180994667
86.5253442086004,42.30422773952342
86.72198219355411,42.30158787944608
86.91871444586893,42.29866278308013
87.11554619123929,42.29514374007119
87.3122417873041,42.29206733123683
87.5091528972578,42.28843646977682
87.70579102341522,42.284379472090684
87.9026328787393,42.28043840939516
88.09950472364669,42.276380823221736
88.29626662063744,42.27156493243402
88.49293035443374,42.26694763871107
88.68972531739671,42.26196419964412
88.88638698174854,42.25702499329308
89.08305682549856,42.25195903141464
89.27992667619299,42.24753053994552
89.47677074795226,42.24308188415896
89.67352988105411,42.23793887300244
89.87013635443373,42.23271493153004
90.0670119586004,42.22814434381744
90.26360374563744,42.22356430059438
90.46037327804484,42.21886932668392
90.65734424332263,42.21376816988196
90.85390378151708,42.20901345810953
91.05071343082263,42.20435789909898
91.24749509517449,42.19967120655076
91.44415555698004,42.19478739245805
91.64093516346152,42.1902907629215
91.83782371323004,42.18600110199541
92.0344672224893,42.18133311198094
92.23127543429484,42.176558560599744
92.42819174448003,42.17171655440454
92.62473440535966,42.167306283290195
92.82147875836893,42.16289685780771
93.01833886716521,42.15841698533525
93.21528276299856,42.153815949469845
93.41178795165597,42.149218936966285
