# rest_wavelength	dust_corr_flux
4537.915910932415	4.44076513177315e-15
4539.641075828529	4.415802861128507e-15
4541.366240724643	4.207803364996471e-15
4543.0914056207575	4.081524836191935e-15
4544.816570516871	4.18601412395059e-15
4546.541735412986	4.580524110505513e-15
4548.2669003091	4.824281420677098e-15
4549.992065205214	4.736751548825131e-15
4551.717230101329	4.710130560538881e-15
4553.4423949974425	4.5791916358538045e-15
4555.167559893557	4.539489320462911e-15
4556.892724789671	4.60270723699482e-15
4558.6178896857855	4.596927235100589e-15
4560.343054581899	4.738505426216405e-15
4562.068219478014	4.6686852532258635e-15
4563.7933843741275	4.940938513414538e-15
4565.518549270242	4.91192845541006e-15
4567.243714166356	4.8650512076205125e-15
4568.9688790624705	4.959083433671362e-15
4570.694043958585	4.9103860237226335e-15
4572.419208854699	5.0187378170911144e-15
4574.144373750813	5.274832579934147e-15
4575.869538646927	5.1090003476924335e-15
4577.594703543042	5.047130776784458e-15
4579.3198684391555	5.084298630459568e-15
4581.04503333527	5.743295883060154e-15
4582.770198231384	5.9430406548850404e-15
4584.495363127498	5.35297387185343e-15
4586.220528023613	5.573948810902674e-15
4587.945692919727	5.6297824485139005e-15
4589.670857815841	5.615922093767691e-15
4591.396022711955	5.2613749375617095e-15
4593.12118760807	5.3936047057541446e-15
4594.846352504183	5.64105230327476e-15
4596.571517400298	5.4432829679580965e-15
4598.296682296412	5.4764644016638945e-15
4600.021847192526	5.443023587387129e-15
4601.74701208864	5.2161289535982265e-15
4603.472176984755	5.568436592000432e-15
4605.197341880869	5.713515919491667e-15
4606.922506776983	5.66827522765803e-15
4608.647671673098	5.686492874269731e-15
4610.372836569211	5.545730455227783e-15
4612.098001465326	5.705678501626192e-15
4613.82316636144	5.39266206883643e-15
4615.548331257554	5.230321518198582e-15
4617.273496153668	5.454204540405204e-15
4618.998661049783	5.420108152382863e-15
4620.723825945897	5.119121448998576e-15
4622.448990842011	5.039465760520444e-15
4624.174155738126	5.0532808834323375e-15
4625.899320634239	5.546415993516749e-15
4627.624485530354	5.408717920785242e-15
4629.349650426468	5.022441226304906e-15
4631.074815322582	5.3375975372709304e-15
4632.799980218696	5.0843187672936225e-15
4634.525145114811	4.855955445016775e-15
4636.250310010925	4.7328744412734194e-15
4637.975474907039	4.902648975215187e-15
4639.7006398031535	4.9539925390940495e-15
4641.425804699267	4.61287360423397e-15
4643.150969595382	4.528783928447227e-15
4644.876134491496	4.890978221554003e-15
4646.60129938761	4.593952367314173e-15
4648.326464283724	4.374979603265253e-15
4650.0516291798385	4.404353022202019e-15
4651.776794075952	4.311335117899889e-15
4653.501958972067	4.201138760263469e-15
4655.2271238681815	4.319659348797223e-15
4656.952288764295	4.4012386310186505e-15
4658.67745366041	4.123680690378088e-15
4660.4026185565235	4.188838361343251e-15
4662.127783452638	4.209724548839116e-15
4663.852948348752	4.127699045125165e-15
4665.5781132448665	3.906317798254552e-15
4667.30327814098	3.809608855738172e-15
4669.028443037095	3.564283280298388e-15
4670.753607933209	3.752674799534996e-15
4672.478772829323	3.634299018622837e-15
4674.203937725438	4.010941391586927e-15
4675.9291026215515	3.779052222445348e-15
4677.654267517666	3.696975081194467e-15
4679.37943241378	3.461303078973658e-15
4681.104597309894	3.389501817157264e-15
4682.829762206008	3.3654247816519036e-15
4684.554927102123	3.5198612394089362e-15
4686.2800919982365	3.556449672700422e-15
4688.005256894351	3.3045959428387673e-15
4689.730421790466	3.4775827842376806e-15
4691.455586686579	3.514419630712872e-15
4693.180751582694	3.468511531200096e-15
4694.905916478808	3.3646068678396723e-15
4696.631081374922	3.3550850861826902e-15
4698.356246271036	3.694648218206627e-15
4700.081411167151	3.5065023781926467e-15
4701.806576063264	3.444420597751348e-15
4703.531740959379	3.241183792833801e-15
4705.256905855494	3.082538422219717e-15
4706.982070751607	3.1285837731090635e-15
4708.707235647722	3.234259541720514e-15
4710.432400543836	3.1310577386167396e-15
4712.15756543995	3.237248119102323e-15
4713.882730336064	3.4344467711254653e-15
4715.607895232179	3.4540663408736457e-15
4717.333060128292	3.068716133469193e-15
4719.058225024407	2.9576202735445233e-15
4720.783389920522	3.2970375708457773e-15
4722.508554816635	3.228229583450132e-15
4724.23371971275	3.2089307797972384e-15
4725.958884608864	3.1426942837410957e-15
4727.684049504978	2.9705601129949044e-15
4729.409214401092	3.152104940833232e-15
4731.134379297207	2.6275253038009113e-15
4732.85954419332	2.676735055595964e-15
4734.584709089435	3.109335683770356e-15
4736.309873985549	2.8122187266115146e-15
4738.035038881663	2.888330300707605e-15
4739.760203777778	3.0417556079255537e-15
4741.485368673892	2.980502335595461e-15
4743.210533570006	2.8107423963145783e-15
4744.93569846612	2.738623805301694e-15
4746.6608633622345	2.6663155462562984e-15
4748.386028258348	2.9714896834881384e-15
4750.111193154463	2.8911365320499147e-15
4751.836358050577	2.960618341926949e-15
4753.561522946691	3.049372068531622e-15
4755.286687842806	3.096578008101094e-15
4757.0118527389195	3.0984240286371687e-15
4758.737017635034	3.02565541126437e-15
4760.462182531148	3.073003625617903e-15
4762.1873474272625	3.0513880617490534e-15
4763.912512323376	3.288239135742542e-15
4765.637677219491	3.3174001289988395e-15
4767.3628421156045	3.3066478664232772e-15
4769.088007011719	3.601077707636001e-15
4770.813171907834	3.4670256634077322e-15
4772.5383368039475	3.643685312418337e-15
4774.263501700062	3.638262080226167e-15
4775.988666596176	3.627638293361815e-15
4777.71383149229	3.684538436247017e-15
4779.438996388404	3.851490599132856e-15
4781.164161284519	3.922751345615914e-15
4782.889326180632	3.973201881032741e-15
4784.614491076747	4.1112158519281635e-15
4786.339655972861	3.847187148876655e-15
4788.064820868975	3.9059191658605095e-15
4789.78998576509	4.109369382572722e-15
4791.515150661204	4.192537412454259e-15
4793.240315557318	4.334924573413485e-15
4794.965480453432	4.472197198475182e-15
4796.690645349547	4.562198317138502e-15
4798.41581024566	4.583548843393062e-15
4800.140975141775	4.3998383390383395e-15
4801.866140037889	4.683936226408388e-15
4803.591304934003	4.6395752108458755e-15
4805.316469830118	4.681670882793643e-15
4807.041634726232	4.586729308937514e-15
4808.766799622346	4.844183041809189e-15
4810.49196451846	4.909471697191809e-15
4812.217129414575	4.5581136455498175e-15
4813.942294310688	4.978182435834512e-15
4815.667459206803	5.176605937102391e-15
4817.392624102917	5.314442507767229e-15
4819.117788999031	5.239218396799233e-15
4820.842953895145	5.602210876346257e-15
4822.56811879126	5.417169808223728e-15
4824.293283687374	5.711921550037645e-15
4826.018448583488	5.5996674061034675e-15
4827.743613479603	5.7760230810326794e-15
4829.468778375716	5.501760147216794e-15
4831.193943271831	5.6412324078446355e-15
4832.919108167945	5.656492546909747e-15
4834.644273064059	6.121199714130179e-15
4836.369437960173	6.230085026805305e-15
4838.094602856288	5.740235993067813e-15
4839.819767752402	6.148119291129771e-15
4841.544932648516	6.26897738612934e-15
4843.2700975446305	6.239443993984101e-15
4844.995262440744	6.314016506720797e-15
4846.720427336859	6.430234917325832e-15
4848.445592232973	6.379459475648535e-15
4850.170757129087	6.5487920818032414e-15
4851.895922025201	6.517196876309153e-15
4853.6210869213155	6.585619832690849e-15
4855.34625181743	6.450483282783739e-15
4857.071416713544	6.516257060094858e-15
4858.7965816096585	6.445442174896069e-15
4860.521746505772	6.281145554762966e-15
4862.246911401887	6.322195200067956e-15
4863.9720762980005	6.366082105785265e-15
4865.697241194115	6.184060206628133e-15
4867.422406090229	6.194294119845e-15
4869.147570986343	6.129835899421609e-15
4870.872735882457	5.992773467499057e-15
4872.597900778572	5.971752377901499e-15
4874.323065674686	5.920963054630586e-15
4876.0482305708	5.8035349811664915e-15
4877.773395466915	5.746284698266225e-15
4879.498560363028	5.614712342045301e-15
4881.223725259143	5.356914919670432e-15
4882.948890155257	5.304409200915623e-15
4884.674055051371	5.2822833978077915e-15
4886.399219947485	5.29413806502524e-15
4888.1243848436	5.0474296297979e-15
4889.849549739714	5.084667203049902e-15
4891.574714635828	5.071687739175734e-15
4893.299879531943	4.945060035193958e-15
4895.025044428056	5.089223813275102e-15
4896.750209324171	5.020783966825365e-15
4898.475374220285	5.054600260695114e-15
4900.200539116399	5.0189585927661156e-15
4901.925704012513	5.11303844835184e-15
4903.650868908628	5.190333625707404e-15
4905.376033804741	5.1016078741820405e-15
4907.101198700856	5.078303790616784e-15
4908.826363596971	5.127681314613773e-15
4910.551528493084	5.2473982882737376e-15
4912.276693389199	5.170874170647223e-15
4914.001858285313	5.377367922541894e-15
4915.727023181427	5.4549448112284136e-15
4917.452188077541	5.432656248305171e-15
4919.177352973656	5.3546659142859245e-15
4920.902517869769	5.346836681579241e-15
4922.627682765884	5.484675849239748e-15
4924.352847661999	5.52274993659921e-15
4926.078012558112	5.664018674623389e-15
4927.803177454227	5.6914208634108045e-15
4929.528342350341	5.596410167311046e-15
4931.253507246455	5.845850697370709e-15
4932.978672142569	5.766651159848701e-15
4934.703837038684	5.798237246423077e-15
4936.429001934797	6.082562397424179e-15
4938.154166830912	6.1427838806638116e-15
4939.8793317270265	6.156816473012278e-15
4941.60449662314	6.111137256542696e-15
4943.329661519255	6.058832730913173e-15
4945.054826415369	5.8945324224338066e-15
4946.779991311483	6.028328764596599e-15
4948.505156207597	6.0713858848021144e-15
4950.2303211037115	5.865088526700487e-15
4951.955485999825	5.892601012044317e-15
4953.68065089594	5.94274116043733e-15
4955.4058157920535	5.9494177325993495e-15
4957.130980688168	5.9251778204221646e-15
4958.856145584283	5.868027810200088e-15
4960.5813104803965	5.855795765705229e-15
4962.306475376511	5.890079191498665e-15
4964.031640272625	5.810046714390491e-15
4965.756805168739	5.936588578086058e-15
4967.481970064853	5.964728049061173e-15
4969.207134960968	5.913686899766791e-15
4970.9322998570815	5.7713030713338e-15
4972.657464753196	5.584107038602559e-15
4974.382629649311	5.49657192522189e-15
4976.107794545424	5.545938761899495e-15
4977.832959441539	5.591556461858391e-15
4979.558124337653	5.547885272024041e-15
4981.283289233767	5.420955360936648e-15
4983.008454129881	5.2469892242435114e-15
4984.733619025996	5.131476560491336e-15
4986.458783922109	5.115164708070934e-15
4988.183948818224	5.093261413918924e-15
4989.909113714339	5.005666736458386e-15
4991.634278610452	4.899940491224192e-15
4993.359443506567	4.8033261276010375e-15
4995.084608402681	4.693252977107176e-15
4996.809773298795	4.563376796776722e-15
4998.534938194909	4.444029636798277e-15
5000.260103091024	4.353753434472084e-15
5001.985267987137	4.275087196571264e-15
5003.710432883252	4.1990591220690624e-15
5005.435597779366	4.156580424777766e-15
5007.16076267548	4.153884898424366e-15
5008.885927571595	4.111110316907894e-15
5010.611092467709	3.978132946304826e-15
5012.336257363823	3.819553640628955e-15
5014.061422259937	3.694065179486546e-15
5015.786587156052	3.605593635231114e-15
5017.511752052165	3.550043750346232e-15
5019.23691694828	3.507092963102956e-15
5020.962081844394	3.4559416178309627e-15
5022.687246740508	3.385092083843517e-15
5024.412411636623	3.2939583694794834e-15
5026.137576532737	3.231964947758303e-15
5027.862741428851	3.2384528163315513e-15
5029.587906324965	3.2756803647253833e-15
5031.31307122108	3.298383582351305e-15
5033.038236117193	3.273797031476246e-15
5034.763401013308	3.1831008962982136e-15
5036.488565909422	3.0683124224004425e-15
5038.213730805536	2.9803758114313456e-15
5039.93889570165	2.961091285228778e-15
5041.664060597765	3.036296220164696e-15
5043.389225493879	3.1399332110235395e-15
5045.114390389993	3.1945222127817114e-15
5046.8395552861075	3.195001053788368e-15
5048.564720182221	3.154644889850314e-15
5050.289885078336	3.1088813190199684e-15
5052.0150499744495	3.097130603343473e-15
5053.740214870564	3.092751310951106e-15
5055.465379766678	3.0560423509730093e-15
5057.1905446627925	3.0217372283295395e-15
5058.915709558907	3.0388872327457216e-15
5060.640874455021	3.0770088289523723e-15
5062.366039351135	3.0857548554532996e-15
5064.091204247249	3.0903203895286805e-15
5065.816369143364	3.136157270184444e-15
5067.5415340394775	3.1912143543058786e-15
5069.266698935592	3.200875703897853e-15
5070.991863831706	3.1905916271802338e-15
5072.71702872782	3.2126590095715166e-15
5074.442193623935	3.2549094013076706e-15
5076.167358520049	3.2822196200268824e-15
5077.892523416163	3.2932039188752086e-15
5079.617688312277	3.2979908038168262e-15
5081.342853208392	3.3127079568059453e-15
5083.068018104505	3.359711227020612e-15
5084.79318300062	3.408128765304827e-15
5086.518347896734	3.3972381042801545e-15
5088.243512792848	3.372408818513502e-15
5089.968677688962	3.436277945184497e-15
5091.693842585077	3.552446901260245e-15
5093.419007481191	3.606225517374673e-15
5095.144172377305	3.5866695830149984e-15
5096.86933727342	3.5452902966837755e-15
5098.594502169533	3.5058606309672934e-15
5100.319667065648	3.4778239136458712e-15
5102.044831961762	3.470604982505798e-15
5103.769996857876	3.4890570680132973e-15
5105.49516175399	3.5335954592023864e-15
5107.220326650105	3.60180300960923e-15
5108.945491546219	3.67983694933983e-15
5110.670656442333	3.744401592534188e-15
5112.395821338448	3.789909290459374e-15
5114.120986234561	3.826682162448296e-15
5115.846151130676	3.856988223863641e-15
5117.57131602679	3.880613852989469e-15
5119.296480922904	3.878458013606587e-15
5121.021645819018	3.8035803323589435e-15
5122.746810715133	3.6934095540391906e-15
5124.471975611246	3.682364678750084e-15
5126.197140507361	3.79344008769119e-15
5127.922305403476	3.919931547358727e-15
5129.647470299589	3.987125573138615e-15
5131.372635195704	3.954612895261923e-15
5133.097800091818	3.840678622596963e-15
5134.822964987932	3.752465691373631e-15
5136.548129884046	3.745488681695305e-15
5138.2732947801605	3.79261483615468e-15
5139.998459676274	3.8676979800543585e-15
5141.723624572389	3.945156721350926e-15
5143.4487894685035	4.004296209846235e-15
5145.173954364617	4.0397795733165176e-15
5146.899119260732	4.055338081957101e-15
5148.6242841568455	4.068484604990757e-15
5150.34944905296	4.0932052306138144e-15
5152.074613949074	4.1360940354884325e-15
5153.7997788451885	4.189908941366109e-15
5155.524943741302	4.2162092675518026e-15
5157.250108637417	4.196643708939822e-15
5158.975273533531	4.162779815219512e-15
5160.700438429645	4.136768839559997e-15
5162.42560332576	4.114119209682677e-15
5164.1507682218735	4.088772118506798e-15
5165.875933117988	4.0417531335830694e-15
5167.601098014102	3.974957970331648e-15
5169.326262910216	3.961686742116744e-15
5171.05142780633	4.041121120350604e-15
5172.776592702445	4.139575410134235e-15
5174.5017575985585	4.192562221655324e-15
5176.226922494673	4.192092278084016e-15
5177.952087390788	4.1413430738778325e-15
5179.677252286901	4.059550127471447e-15
5181.402417183016	3.976730853315815e-15
5183.12758207913	3.958737613269975e-15
5184.852746975244	4.041934864559893e-15
5186.577911871358	4.125408175990816e-15
5188.303076767473	4.119608796369918e-15
5190.028241663586	4.057793697731863e-15
5191.753406559701	3.9865869597704586e-15
5193.478571455816	3.9512458966917805e-15
5195.203736351929	3.985279301316531e-15
5196.928901248044	4.037368284307439e-15
5198.654066144158	4.0532647948783165e-15
5200.379231040272	4.058963223219361e-15
5202.104395936386	4.085683590224157e-15
5203.829560832501	4.11448102329774e-15
5205.554725728614	4.124444972754328e-15
5207.279890624729	4.125687375911641e-15
5209.005055520844	4.132596268169558e-15
5210.730220416957	4.160236377357886e-15
5212.455385313072	4.22117570096536e-15
5214.180550209186	4.282468127635504e-15
5215.9057151053	4.304218413668248e-15
5217.630880001414	4.3467833516817325e-15
5219.356044897529	4.483539115928095e-15
5221.081209793642	4.596509883414775e-15
5222.806374689757	4.535764317833821e-15
5224.531539585871	4.401266391656802e-15
5226.256704481985	4.355626899890464e-15
5227.9818693781	4.389756417040219e-15
5229.707034274214	4.442729683294217e-15
5231.432199170328	4.516545259181274e-15
5233.157364066442	4.626422851179515e-15
5234.8825289625565	4.719536344710228e-15
5236.60769385867	4.726725335995056e-15
5238.332858754785	4.66530790756687e-15
5240.058023650899	4.586315992939524e-15
5241.783188547013	4.537234606147637e-15
5243.508353443128	4.564409194896811e-15
5245.2335183392415	4.633456531200953e-15
5246.958683235356	4.6690187319192526e-15
5248.68384813147	4.682170131109716e-15
5250.4090130275845	4.727164164591818e-15
5252.134177923698	4.782445914321709e-15
5253.859342819813	4.788076771113066e-15
5255.5845077159265	4.760496685980043e-15
5257.309672612041	4.760684964483832e-15
5259.034837508155	4.775951028594163e-15
5260.7600024042695	4.747485038005972e-15
5262.485167300384	4.702877220892458e-15
5264.210332196498	4.7240565378297525e-15
5265.935497092612	4.805516151934903e-15
5267.660661988726	4.884887739476561e-15
5269.385826884841	4.920947966574962e-15
5271.1109917809545	4.881593141727779e-15
5272.836156677069	4.807995254831171e-15
5274.561321573183	4.808229467119282e-15
5276.286486469297	4.8788245583419886e-15
5278.011651365412	4.916020100375362e-15
5279.736816261526	4.891582662706056e-15
5281.46198115764	4.8458253288776175e-15
5283.187146053754	4.8056324925104594e-15
5284.912310949869	4.7883310759099535e-15
5286.637475845982	4.8040560914676545e-15
5288.362640742097	4.852936553909401e-15
5290.087805638211	4.9188652275355175e-15
5291.812970534325	4.96382441740804e-15
5293.53813543044	4.987498628886086e-15
5295.263300326554	5.043886759963693e-15
5296.988465222668	5.1342705534040646e-15
5298.713630118782	5.18359028737838e-15
5300.438795014897	5.175498689192789e-15
5302.16395991101	5.181733657114092e-15
5303.889124807125	5.225954139165855e-15
5305.614289703239	5.254808051486572e-15
5307.339454599353	5.25011487323371e-15
5309.064619495467	5.2519098873714585e-15
5310.789784391582	5.2773731921198e-15
5312.514949287696	5.304319577042635e-15
5314.24011418381	5.32071078761118e-15
5315.965279079925	5.333019635671761e-15
5317.690443976038	5.346424817438896e-15
5319.415608872153	5.3608308552896475e-15
5321.140773768267	5.3854906009379396e-15
5322.865938664381	5.456790415673172e-15
5324.591103560495	5.578511977764349e-15
5326.31626845661	5.6736139045445555e-15
5328.041433352724	5.6921348101254135e-15
5329.766598248838	5.661774224345952e-15
5331.4917631449525	5.612810420157159e-15
5333.216928041066	5.572693893042934e-15
5334.942092937181	5.558476512267251e-15
5336.667257833295	5.544257445525464e-15
5338.392422729409	5.51247948670951e-15
5340.117587625523	5.48997472636267e-15
5341.8427525216375	5.494374074285319e-15
5343.567917417751	5.5083970088856526e-15
5345.293082313866	5.512051751666347e-15
5347.0182472099805	5.4734589468084334e-15
5348.743412106094	5.378899725069234e-15
5350.468577002209	5.3030165126291186e-15
5352.1937418983225	5.304963370700757e-15
5353.918906794437	5.326751400551677e-15
5355.644071690551	5.310129443832186e-15
5357.3692365866655	5.257099909067269e-15
5359.094401482779	5.181012516121198e-15
5360.819566378894	5.133510577731648e-15
5362.544731275008	5.157094278178067e-15
5364.269896171122	5.189158394430554e-15
5365.995061067237	5.1634407412628164e-15
5367.7202259633505	5.1150428674527325e-15
5369.445390859465	5.088136734525007e-15
5371.170555755579	5.056703093303452e-15
5372.895720651693	4.989947628707168e-15
5374.620885547807	4.926920603046179e-15
5376.346050443922	4.911325498768287e-15
5378.071215340036	4.8849612639817906e-15
5379.79638023615	4.779622377094319e-15
5381.521545132265	4.658091332558717e-15
5383.246710028378	4.605816676789214e-15
5384.971874924493	4.604460075997177e-15
5386.697039820607	4.610832078088697e-15
5388.422204716721	4.6225588154593144e-15
5390.147369612835	4.645840260116304e-15
5391.87253450895	4.666435389447228e-15
5393.597699405063	4.666863467802682e-15
5395.322864301178	4.669489868573368e-15
5397.048029197293	4.708047602704241e-15
5398.773194093406	4.763070147816239e-15
5400.498358989521	4.798379148290075e-15
5402.223523885635	4.81478771692296e-15
5403.948688781749	4.824926147768725e-15
5405.673853677863	4.85632800008517e-15
5407.399018573978	4.945683663360984e-15
5409.124183470091	5.0431911164338245e-15
5410.849348366206	5.0570039435656316e-15
5412.574513262321	5.049600290452579e-15
5414.299678158434	5.157942881494052e-15
5416.024843054549	5.3312123095196394e-15
5417.750007950663	5.424551142195668e-15
5419.475172846777	5.42829895251531e-15
5421.200337742891	5.403722808807938e-15
5422.925502639006	5.398988903824951e-15
5424.650667535119	5.459901173172182e-15
5426.375832431234	5.567310579395406e-15
5428.1009973273485	5.6551448792850575e-15
5429.826162223462	5.7050980000354655e-15
5431.551327119577	5.733226483631729e-15
5433.276492015691	5.744693245746324e-15
5435.001656911805	5.739517036685627e-15
5436.726821807919	5.728108408306934e-15
5438.4519867040335	5.726394162178299e-15
5440.177151600147	5.74514869588047e-15
5441.902316496262	5.791488025020666e-15
5443.627481392376	5.85382272602684e-15
5445.35264628849	5.9012879342492715e-15
5447.077811184605	5.9298213575691964e-15
5448.8029760807185	5.965061714440517e-15
5450.528140976833	6.0057543358048734e-15
5452.253305872947	6.021142681246311e-15
5453.9784707690615	6.008129143667957e-15
5455.703635665175	5.994089417960535e-15
5457.42880056129	5.9934684234497615e-15
5459.1539654574035	6.006144752617214e-15
5460.879130353518	6.024968380119251e-15
5462.604295249633	6.032993941768411e-15
5464.329460145746	6.0189835353651006e-15
5466.054625041861	5.977266603964804e-15
5467.779789937975	5.924034052678224e-15
5469.504954834089	5.9145648247066e-15
5471.230119730203	5.955563479077495e-15
5472.955284626318	5.9689180857631554e-15
5474.680449522431	5.91673785117907e-15
5476.405614418546	5.835096329436007e-15
5478.13077931466	5.7524028231203216e-15
5479.855944210774	5.679040668427737e-15
5481.581109106889	5.629293252084807e-15
5483.306274003003	5.628387352714994e-15
5485.031438899117	5.667118676059388e-15
5486.756603795231	5.659545953515999e-15
5488.481768691346	5.559380224121428e-15
5490.206933587459	5.42017372506974e-15
5491.932098483574	5.290889780411634e-15
5493.657263379688	5.199439550793143e-15
5495.382428275802	5.156813974123625e-15
5497.107593171917	5.118913384226208e-15
5498.832758068031	5.056574538387804e-15
5500.557922964145	5.0074050565116515e-15
5502.283087860259	4.9943029491678916e-15
5504.008252756374	4.982040265900424e-15
5505.733417652487	4.94200289516309e-15
5507.458582548602	4.881208919854458e-15
5509.183747444716	4.806497285684368e-15
5510.90891234083	4.7048870480309404e-15
5512.634077236945	4.575597297717035e-15
5514.359242133059	4.473545369077476e-15
5516.084407029173	4.440568462977532e-15
5517.809571925287	4.431948513212627e-15
5519.534736821402	4.405025366509975e-15
5521.259901717515	4.385333663368647e-15
5522.98506661363	4.398011438015216e-15
5524.710231509744	4.4278445817663524e-15
5526.435396405858	4.456917312900385e-15
5528.160561301972	4.48953249956104e-15
5529.885726198087	4.52796853352993e-15
5531.610891094201	4.529092522731492e-15
5533.336055990315	4.45647940800154e-15
5535.0612208864295	4.362880010378955e-15
5536.786385782543	4.3103186315283995e-15
5538.511550678658	4.30091230012215e-15
5540.236715574772	4.323128202519781e-15
5541.961880470886	4.34866897339491e-15
5543.687045367	4.3484850174777986e-15
5545.4122102631145	4.343891908729345e-15
5547.137375159229	4.367295112970036e-15
5548.862540055343	4.424861458732098e-15
5550.587704951457	4.5133664679558934e-15
5552.312869847571	4.640119303789341e-15
5554.038034743686	4.811382257673896e-15
5555.7631996397995	4.956052108735587e-15
5557.488364535914	4.987663160289107e-15
5559.213529432028	4.970685039338173e-15
5560.938694328142	5.016211363172018e-15
5562.663859224256	5.104575051507419e-15
5564.389024120371	5.171401526588473e-15
5566.114189016485	5.2280458711662955e-15
5567.839353912599	5.3104079037641214e-15
5569.564518808714	5.390336131037961e-15
5571.289683704827	5.417655250876809e-15
5573.014848600942	5.404637915203134e-15
5574.740013497056	5.391245542887055e-15
5576.46517839317	5.390749841396635e-15
5578.190343289284	5.4037322033289255e-15
5579.915508185399	5.438689163899305e-15
5581.640673081513	5.504720706901907e-15
5583.365837977627	5.590455209875211e-15
5585.091002873742	5.673957290797285e-15
5586.816167769855	5.733069254073604e-15
5588.54133266597	5.7478285436347015e-15
5590.266497562084	5.720198591652326e-15
5591.991662458198	5.6646261433207035e-15
5593.716827354312	5.6176606378496974e-15
5595.441992250427	5.634533322268146e-15
5597.167157146541	5.688298372311324e-15
5598.892322042655	5.687227457634117e-15
5600.61748693877	5.635757756058462e-15
5602.342651834883	5.611783058104524e-15
5604.067816730998	5.6453746458932615e-15
5605.792981627112	5.736600168545711e-15
5607.518146523226	5.8232086932262546e-15
5609.24331141934	5.773713353063426e-15
5610.968476315455	5.615323884452108e-15
5612.693641211568	5.538949721036605e-15
5614.418806107683	5.595352028344196e-15
5616.143971003798	5.688887733716302e-15
5617.869135899911	5.752122435158292e-15
5619.594300796026	5.737301581464889e-15
5621.31946569214	5.660259097464371e-15
5623.044630588254	5.63023084631956e-15
5624.769795484368	5.674060907105893e-15
5626.494960380483	5.701013589090798e-15
5628.220125276596	5.679220403936533e-15
5629.945290172711	5.660587912072656e-15
5631.6704550688255	5.661050979506929e-15
5633.395619964939	5.648645371924633e-15
5635.120784861054	5.6031055025189264e-15
5636.845949757168	5.511191848294091e-15
5638.571114653282	5.398288678042365e-15
5640.296279549396	5.368125130401632e-15
5642.0214444455105	5.45083435451086e-15
5643.746609341624	5.526974584107873e-15
5645.471774237739	5.5328910603981646e-15
5647.196939133853	5.53535344017283e-15
5648.922104029967	5.559159378907693e-15
5650.647268926082	5.525875019991676e-15
5652.3724338221955	5.4105515163916335e-15
5654.09759871831	5.318945686611766e-15
5655.822763614424	5.309623719242199e-15
5657.547928510538	5.303634869518688e-15
5659.273093406652	5.2546034749037156e-15
5660.998258302767	5.2284516398529576e-15
5662.7234231988805	5.259709855642124e-15
5664.448588094995	5.2760827989167715e-15
5666.17375299111	5.2317834886738516e-15
5667.898917887223	5.178546347759345e-15
5669.624082783338	5.1612908675157584e-15
5671.349247679452	5.1900493240368436e-15
5673.074412575566	5.2580220223203056e-15
5674.79957747168	5.2977244095380135e-15
5676.524742367795	5.257658751292616e-15
5678.249907263908	5.177200397684558e-15
5679.975072160023	5.100618895286495e-15
5681.700237056138	5.046351859485519e-15
5683.425401952251	5.025925724654784e-15
5685.150566848366	5.021209385116439e-15
5686.87573174448	5.012973055960483e-15
5688.600896640594	5.0137711859273525e-15
5690.326061536708	5.034864080689022e-15
5692.051226432823	5.061570613408255e-15
5693.776391328936	5.0772837429159364e-15
5695.501556225051	5.074351870851131e-15
5697.226721121165	5.0490052162127084e-15
5698.951886017279	5.0028834753351846e-15
5700.677050913394	4.941746102853032e-15
5702.402215809508	4.893144219537529e-15
5704.127380705622	4.882855522335291e-15
5705.852545601736	4.887547941622498e-15
5707.577710497851	4.8755416070962914e-15
5709.302875393964	4.840801456821343e-15
5711.028040290079	4.784889331337825e-15
5712.753205186193	4.729653785144252e-15
5714.478370082307	4.700599907267465e-15
5716.203534978422	4.690585373264189e-15
5717.928699874536	4.684071468078442e-15
5719.65386477065	4.669543892530778e-15
5721.379029666764	4.636583126778807e-15
5723.104194562879	4.6151756867569914e-15
5724.829359458992	4.646764923875171e-15
5726.554524355107	4.6943928003987625e-15
5728.279689251221	4.6954673228673495e-15
5730.004854147335	4.675593640286432e-15
5731.73001904345	4.690321389692345e-15
5733.4551839395635	4.729110526098264e-15
5735.180348835678	4.7586989932554025e-15
5736.905513731792	4.7502540862455265e-15
5738.6306786279065	4.675074312601608e-15
5740.35584352402	4.581655731438411e-15
5742.081008420135	4.55731609650297e-15
5743.8061733162485	4.578266873321747e-15
5745.531338212363	4.563712432204069e-15
5747.256503108477	4.521874173452022e-15
5748.9816680045915	4.5053769413624334e-15
5750.706832900706	4.531881440909496e-15
5752.43199779682	4.60314419722964e-15
5754.157162692934	4.6830380280436676e-15
5755.882327589048	4.707548882979939e-15
5757.607492485163	4.688089588903451e-15
5759.3326573812765	4.690054562166542e-15
5761.057822277391	4.72084868685535e-15
5762.782987173505	4.7459273277790425e-15
5764.508152069619	4.7588194621555226e-15
5766.233316965734	4.7737196539293444e-15
5767.958481861848	4.7888043168993026e-15
5769.683646757962	4.789298129182064e-15
5771.408811654076	4.78527514959232e-15
5773.133976550191	4.80818123580741e-15
5774.859141446304	4.864463759718379e-15
5776.584306342419	4.937467800892454e-15
5778.309471238533	5.004623005992938e-15
5780.034636134647	5.0365511486029304e-15
5781.759801030761	5.02563775075548e-15
